0.19131,0.99265,0.9823,12.278
0.23157,0.9931,0.98001,NaN
0.45628,0.99229,0.98245,12.278
0.6343,0.99238,0.98075,12.278
0.83688,0.9925,0.98478,12.278
1.0389,0.99295,0.98243,12.278
1.2297,0.99256,0.98067,12.278
1.4301,0.99214,0.98233,12.278
1.6372,0.99349,0.97921,12.278
1.8414,0.9917,0.98037,12.278
2.0361,0.99346,0.98133,12.278
2.2347,0.9936,0.98148,12.278
2.4598,0.99304,0.98153,12.278
2.6313,0.99321,0.98241,12.278
2.8461,0.99207,0.98183,12.278
3.0298,0.99361,0.98367,12.278
3.2445,0.9929,0.98072,12.278
3.4379,0.9938,0.98523,12.278
3.6311,0.99272,0.98146,12.278
3.8456,0.99316,0.98404,12.278
4.0544,0.99305,0.98091,12.278
4.2435,0.99337,0.98381,12.278
4.4508,0.99236,0.98108,12.278
4.6322,0.9923,0.98211,12.278
4.8326,0.99345,0.98001,12.278
5.0367,0.9923,0.98449,12.278
5.2525,0.99357,0.98124,12.278
5.4576,0.99244,0.98008,12.278
5.6522,0.99346,0.98247,12.278
5.8427,0.99303,0.97966,12.28
6.034,0.99358,0.98035,12.28
6.2583,0.99391,0.98181,12.279
6.4476,0.99349,0.98097,12.279
6.6405,0.99344,0.98276,12.28
6.875,0.993,0.98304,12.28
7.0618,0.99376,0.98004,12.28
7.253,0.9928,0.98176,12.28
7.4452,0.99315,0.97838,12.28
7.6446,0.99136,0.98134,12.28
7.8533,0.99309,0.98354,12.28
8.0498,0.99342,0.98118,12.28
8.2411,0.99315,0.98213,12.28
8.4364,0.99267,0.97876,12.28
8.6393,0.99139,0.98217,12.28
8.8483,0.99232,0.98066,12.28
9.0438,0.9929,0.98114,12.28
9.2506,0.99238,0.98021,12.28
9.4503,0.99388,0.97969,12.28
9.6379,0.99146,0.98179,12.28
9.8389,0.99327,0.9813,12.28
10.052,0.99366,0.97997,12.28
10.237,0.99295,0.97985,12.28
10.431,0.99277,0.97848,12.28
10.634,0.99322,0.97988,12.28
10.847,0.99277,0.98007,12.28
11.037,0.99417,0.98149,12.28
11.234,0.99248,0.98169,12.28
11.43,0.99265,0.9809,12.28
11.63,0.99216,0.98271,12.28
11.843,0.99267,0.98068,12.28
12.044,0.99321,0.98098,12.28
12.251,0.99304,0.98096,12.28
12.434,0.99178,0.98163,12.28
12.647,0.99273,0.98149,12.28
12.851,0.99302,0.9805,12.28
13.035,0.99248,0.97986,12.28
13.233,0.99259,0.97965,12.28
13.446,0.99275,0.98074,12.28
13.636,0.9935,0.98071,12.28
13.853,0.99309,0.98229,12.28
14.04,0.99349,0.98253,12.28
14.243,0.99303,0.98028,12.28
14.433,0.99308,0.98091,12.28
14.631,0.99239,0.98126,12.28
14.86,0.99294,0.98214,12.28
15.053,0.99314,0.9809,12.28
15.238,0.99282,0.98097,12.28
15.436,0.99206,0.97907,12.28
15.65,0.99287,0.98278,12.28
15.84,0.99292,0.97975,12.28
16.042,0.99381,0.98087,12.28
16.244,0.99309,0.98024,12.28
16.449,0.9929,0.98002,12.28
16.649,0.99234,0.98068,12.28
16.846,0.99313,0.98167,12.28
17.056,0.99326,0.98172,12.28
17.255,0.99335,0.97889,12.28
17.434,0.99189,0.9793,12.28
17.649,0.99314,0.9817,12.28
17.833,0.99371,0.98114,12.28
18.038,0.99228,0.98273,12.28
18.234,0.99335,0.97959,12.28
18.441,0.99293,0.97971,12.28
18.652,0.99356,0.97951,12.28
18.838,0.99292,0.98017,12.28
19.039,0.993,0.98209,12.28
19.238,0.99359,0.97994,12.28
19.448,0.99261,0.97875,12.28
19.637,0.99343,0.98271,12.28
19.847,0.99266,0.9796,12.28
20.032,0.99341,0.98142,12.28
20.242,0.99339,0.98126,12.28
20.437,0.99212,0.97958,12.28
20.65,0.99322,0.98186,12.28
20.861,0.99193,0.98284,12.281
21.039,0.99263,0.97893,12.281
21.246,0.99247,0.9816,12.281
21.442,0.99208,0.98283,12.281
21.637,0.99264,0.98119,12.281
21.852,0.99285,0.98245,12.281
22.058,0.9923,0.98324,12.281
22.259,0.99282,0.98057,12.281
22.451,0.99252,0.98252,12.281
22.651,0.99318,0.9825,12.281
22.86,0.9925,0.98163,12.281
23.049,0.99332,0.98234,12.281
23.23,0.99307,0.98034,12.282
23.433,0.99203,0.98058,12.282
23.648,0.99198,0.9799,12.282
23.853,0.99228,0.98294,12.282
24.038,0.99347,0.98284,12.282
24.242,0.99136,0.97998,12.283
24.457,0.99291,0.98263,12.283
24.656,0.99354,0.98193,12.283
24.836,0.99247,0.98309,12.283
25.054,0.99257,0.98452,12.283
25.239,0.99357,0.98316,12.283
25.435,0.99157,0.98315,12.284
25.65,0.99266,0.9773,12.284
25.836,0.99191,0.9841,12.284
26.035,0.99358,0.98275,12.284
26.253,0.99302,0.98203,12.284
26.452,0.99274,0.98139,12.284
26.634,0.99204,0.98214,12.284
26.834,0.99247,0.98329,12.284
27.056,0.99347,0.98343,12.284
27.254,0.99267,0.98253,12.284
27.451,0.99129,0.98091,12.284
27.652,0.9923,0.98226,12.284
27.855,0.99238,0.98032,12.284
28.046,0.99146,0.98068,12.284
28.248,0.99422,0.98114,12.284
28.456,0.99208,0.98295,12.285
28.652,0.99217,0.98082,12.285
28.853,0.99255,0.98296,12.285
29.039,0.99269,0.98348,12.285
29.254,0.99211,0.98157,12.285
29.454,0.99274,0.98177,12.285
29.65,0.99336,0.98137,12.285
29.83,0.99182,0.98315,12.285
30.036,0.99248,0.98141,12.285
30.233,0.99254,0.98367,12.286
30.452,0.99161,0.98216,12.286
30.637,0.99247,0.98003,12.286
30.857,0.99254,0.98082,12.286
31.053,0.99279,0.97912,12.286
31.253,0.99175,0.97969,12.287
31.449,0.99311,0.98104,12.287
31.653,0.99262,0.9803,12.287
31.851,0.9934,0.98029,12.287
32.037,0.9931,0.97805,12.287
32.236,0.99254,0.97903,12.287
32.434,0.99245,0.98081,12.287
32.631,0.99268,0.97839,12.287
32.834,0.99211,0.97861,12.287
33.054,0.9927,0.97757,12.287
33.235,0.992,0.979,12.288
33.455,0.99183,0.97847,12.288
33.635,0.99107,0.97894,12.288
33.85,0.99279,0.97759,12.288
34.05,0.99219,0.97948,12.288
34.252,0.99266,0.97736,12.288
34.452,0.99339,0.97668,12.288
34.653,0.9928,0.977,12.288
34.835,0.99215,0.97863,12.288
35.033,0.99215,0.97832,12.288
35.256,0.99251,0.97612,12.288
35.452,0.99258,0.97808,12.289
35.642,0.99183,0.97835,12.289
35.86,0.99271,0.97643,12.289
36.052,0.99266,0.97677,12.289
36.253,0.99112,0.97706,12.289
36.436,0.9937,0.97771,12.289
36.655,0.99157,0.97693,12.289
36.853,0.99268,0.97488,12.29
37.041,0.99293,0.97863,12.29
37.233,0.99147,0.97833,12.29
37.439,0.99327,0.97581,12.29
37.65,0.9924,0.97832,12.29
37.832,0.99208,0.97716,12.29
38.033,0.99241,0.97772,12.291
38.239,0.99317,0.97959,12.291
38.452,0.99272,0.97636,12.291
38.638,0.99283,0.97644,12.291
38.832,0.99131,0.97751,12.291
39.034,0.9938,0.9781,12.291
39.256,0.993,0.9795,12.291
39.433,0.99359,0.97737,12.291
39.645,0.99303,0.97995,12.291
39.85,0.99238,0.97768,12.291
40.035,0.99309,0.97824,12.291
40.232,0.99281,0.9788,12.292
40.449,0.99264,0.98118,12.292
40.647,0.99347,0.97925,12.292
40.847,0.99339,0.97816,12.292
41.05,0.99255,0.97844,12.292
41.251,0.99335,0.97758,12.292
41.433,0.99274,0.97963,12.292
41.644,0.99316,0.97717,12.292
41.846,0.99334,0.98,12.292
42.054,0.99285,0.97718,12.292
42.235,0.99189,0.9807,12.292
42.432,0.99319,0.98245,12.292
42.645,0.99288,0.97847,12.292
42.847,0.99234,0.97875,12.292
43.036,0.99322,0.98016,12.293
43.26,0.99281,0.97941,12.293
43.455,0.99146,0.97923,12.293
43.654,0.99272,0.98091,12.293
43.859,0.9929,0.97838,12.293
44.038,0.99236,0.97828,12.293
44.261,0.99238,0.97938,12.294
44.453,0.99235,0.97698,12.294
44.653,0.99201,0.97837,12.294
44.86,0.99268,0.97969,12.294
45.054,0.99248,0.97749,12.294
45.255,0.99365,0.98076,12.294
45.445,0.99225,0.9804,12.295
45.647,0.99379,0.97958,12.295
45.845,0.99196,0.97885,12.295
46.046,0.99246,0.98088,12.295
46.232,0.99241,0.97987,12.295
46.437,0.99223,0.97939,12.295
46.639,0.99126,0.97935,12.295
46.861,0.99218,0.98217,12.296
47.039,0.99192,0.97976,12.296
47.239,0.99257,0.97873,12.296
47.441,0.99258,0.98226,12.296
47.634,0.9926,0.97772,12.296
47.833,0.99361,0.98082,12.296
48.043,0.99214,0.98141,12.297
48.252,0.99248,0.97893,12.297
48.45,0.99173,0.98098,12.297
48.654,0.99285,0.97886,12.297
48.838,0.99265,0.97984,12.297
49.038,0.99144,0.97967,12.297
49.232,0.99254,0.98169,12.297
49.43,0.99251,0.98101,12.298
49.649,0.99312,0.98051,12.298
49.847,0.99198,0.98115,12.298
